"","X.1","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","black_press","filename","X","index","article_title","newspaper_city","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath"
"1897",6798,"bp372","Atlanta Daily World (1932-)","Georgia","1941-02-20",1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/tennessee-minister-terms-police-slaying-lynching/docview/490640737/se-2?accountid=14696","blackpress","bp372.txt",350,366,"Tennessee Minister Terms Police Slaying A 'Lynching': Pleads With Whites At Funeral ""To Do Something About It""","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  SPARTA, Tenn.--(ANP)--""Roscoe Oldbam was lynched"" thundered the Rev. W. C. Adams 75 year old pastor of Kyneeth Chapel Methodist church, officiating at the funeral services of the 25 year old Negro who was beaten and shot to death by a city policeman and...",490640737,"Germaine, Edna","front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1941-02-20&amp;atitle=Tennessee+Minister+Terms+Police+Slaying+A+%27Lynching%27&amp;au=Germaine%2C+Edna&amp;id=doi:","1","black_press/bp372.txt"
"1898",6799,"bp373","Atlanta Daily World (1932-)","Georgia","1940-12-16",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/gaston-slaying-is-adjudged-lynching/docview/490635817/se-2?accountid=14696","blackpress","bp373.txt",351,367,"Gaston Slaying Is Adjudged Lynching","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  TUSKEGEE INST., Ala.,--(SNS)--In an all-day deliberation, representatives of the National Association for the Advancement of Colored People. Fisk University, Atlanta University. Association of Southern Women for the Prevention of Lynchings, the Associated Negro...",490635817,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1940-12-16&amp;atitle=Gaston+Slaying+Is+Adjudged+Lynching&amp;au=&amp;id=doi:","1","black_press/bp373.txt"
"1899",6802,"bp376","New Journal and Guide (1916-)","Virginia","1940-07-13",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/hard-distinguish/docview/567489249/se-2?accountid=14696","blackpress","bp376.txt",354,370,"Hard To Distinguish","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","THE carefully worded Tuskegee semi-annual report on lynchings reveals that mob violence in the lynching category is definitely on the decline.",567489249,NA,"editorial_article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=8&amp;date=1940-07-13&amp;atitle=Hard+To+Distinguish&amp;au=&amp;id=doi:","8","black_press/bp376.txt"
"1900",6810,"bp384","New Journal and Guide (1916-)","Virginia","1939-05-13",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/arrest-two-lynchers-florida/docview/567363262/se-2?accountid=14696","blackpress","bp384.txt",362,378,"Arrest Two Lynchers In Florida: Brothers, Charged With Murder, Give Themselves Up","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Local police last week arrested two brothers, Earl and Everett Blackwelder, sought for several days for the lynching of Lee Snell, colored taxi driver.",567363262,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=10&amp;date=1939-05-13&amp;atitle=Arrest+Two+Lynchers+In+Florida&amp;au=&amp;id=doi:","10","black_press/bp384.txt"
"1901",6812,"bp386","Atlanta Daily World (1932-)","Georgia","1939-05-07",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/brothers-surrender-lynching-fla-cabman/docview/490584951/se-2?accountid=14696","blackpress","bp386.txt",364,380,"Brothers Surrender In Lynching Of Fla. Cabman: Coroner Charges Murder Committee Urges Full Punishment","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  DAYTONA BEACH, Fla. --(ANP)--Police were holding in custody the two brothers. Earl and Everett Black-welder, sought since Saturday for lynching of Lee Snell colored taxi driver.",490584951,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1939-05-07&amp;atitle=Brothers+Surrender+In+Lynching+Of+Fla.+Cabman&amp;au=&amp;id=doi:","1","black_press/bp386.txt"
"1902",6814,"bp388","Atlanta Daily World (1932-)","Georgia","1938-12-29",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/mississippi-again-leads-lynch-parade/docview/490575689/se-2?accountid=14696","blackpress","bp388.txt",366,382,"Mississippi Again Leads Lynch Parade","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  TUSKEGEE INSTITUTE--(SNS)--According to records compiled here by the Department of Research and released by President Frederick D. Patterson, there were six lynchings of colored victims in 1938, two less than in 1937 and 1935. It is regarded as significant...",490575689,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1938-12-29&amp;atitle=Mississippi+Again+Leads+Lynch+Parade&amp;au=&amp;id=doi:","1","black_press/bp388.txt"
"1903",6820,"bp394","Atlanta Daily World (1932-)","Georgia","1938-10-03",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/maryland-riot-town-oust-all-idle-colored/docview/490570623/se-2?accountid=14696","blackpress","bp394.txt",372,388,"Maryland Riot Town To Oust All idle Colored","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  SNOW HILL, Md.--(ANP)--Mayor John O. Byrd of this lynch-minded community Monday ordered all unemployed Negroes to get out of town as the aftermath of a race riot Saturday night in which one Negro was killed, another...",490570623,NA,"article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=2&amp;date=1938-10-03&amp;atitle=Maryland+Riot+Town+To+Oust+All+idle+Colored&amp;au=&amp;id=doi:","2","black_press/bp394.txt"
"1904",6823,"bp397","Atlanta Daily World (1932-)","Georgia","1938-09-23",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/killings-posses-take-place-old-mob-work/docview/490570289/se-2?accountid=14696","blackpress","bp397.txt",375,391,"Killings By 'Posses' Take Place Of Old Mob Work: Indiana Catholic Newspaper Points Out New Technique More Effective Than Old","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  NEW YORK--Progressive leaders in the South are becoming ""perturbed"" over the method now being used by Southern mobs in the lynching of Negroes, according to a recent article appearing in The Indiana Catholic and Record, a Catholic newspaper published in...",490570289,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1938-09-23&amp;atitle=Killings+By+%27Posses%27+Take+Place+Of+Old+Mob+Work&amp;au=&amp;id=doi:","1","black_press/bp397.txt"
"1905",6824,"bp398","New Journal and Guide (1916-)","Virginia","1938-06-18",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/old-french-rule-still-good-strategy/docview/567362174/se-2?accountid=14696","blackpress","bp398.txt",376,392,"Old French Rule Still Good Strategy","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","OFTEN YOU are not told what is really behind, or at bottom of the lynching. You are simply told that the ""Negro was lynched for murder but you are...",567362174,"Pickens, William","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=8&amp;date=1938-06-18&amp;atitle=Old+French+Rule+Still+Good+Strategy&amp;au=Pickens%2C+William&amp;id=doi:","8","black_press/bp398.txt"
"1906",6828,"bp402","Atlanta Daily World (1932-)","Georgia","1938-01-28",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/disquisitions/docview/490547430/se-2?accountid=14696","blackpress","bp402.txt",380,396,"DISQUISITIONS","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  Two young Negroes were lynched in Columbus. Texas, about three Years ago, none since then and that was Governor Allred's reason for saying ""an anti-lynching bill is unnecessary so far as Texas is concerned."" I am sorry to know that the governor of the largest...",490547430,"ATTY THOS H DENT","article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1938-01-28&amp;atitle=DISQUISITIONS&amp;au=ATTY+THOS+H+DENT&amp;id=doi:","6","black_press/bp402.txt"
"1907",6831,"bp405","Atlanta Daily World (1932-)","Georgia","1937-12-27",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/colored-woman-case/docview/490550847/se-2?accountid=14696","blackpress","bp405.txt",383,399,"Colored Woman In The Case","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  Often you are not tole what is really behind, or at bottom of the lynching. You are simply told that the ""Negro was lynched for murder."" but you are not told that the so-called murder was really justifiable homicide in an effort to protect his wife or to defend his life after daring to ask for hilt wages.",490550847,"Pickens, William","article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1937-12-27&amp;atitle=Colored+Woman+In+The+Case&amp;au=Pickens%2C+William&amp;id=doi:","6","black_press/bp405.txt"
"1908",6832,"bp406","Atlanta Daily World (1932-)","Georgia","1937-11-07",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/dean-pickens-obtains-correction-encyclopedia/docview/490539133/se-2?accountid=14696","blackpress","bp406.txt",384,400,"Dean Pickens Obtains Correction In Encyclopedia; Regards Mobs","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  NEW YORK--(ANP)--A letter by Dean William Pickens. NAACP branch director, to the publisher of Everybody's Complete Encyclopedia has brought about a Promise to correct certain statements carried in the bong relative to mobs and lynch law.",490539133,NA,"article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=4&amp;date=1937-11-07&amp;atitle=Dean+Pickens+Obtains+Correction+In+Encyclopedia%3B+Regards+Mobs&amp;au=&amp;id=doi:","4","black_press/bp406.txt"
"1909",6837,"bp411","New Journal and Guide (1916-)","Virginia","1937-09-11",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/governor-acts/docview/567371377/se-2?accountid=14696","blackpress","bp411.txt",389,405,"The Governor Acts","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","THE promptness with which Governor Gordon H. Browning of Tennessee acted to speed apprehension of members of the mob who lynched Albert Gooden in Tipton...",567371377,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=8&amp;date=1937-09-11&amp;atitle=The+Governor+Acts&amp;au=&amp;id=doi:","8","black_press/bp411.txt"
"1910",6839,"bp413","New Journal and Guide (1916-)","Virginia","1937-07-31",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/states-attorney-probes-police-part-dual-florida/docview/567372694/se-2?accountid=14696","blackpress","bp413.txt",391,407,"State's Attorney Probes Police Part In Dual Florida Lynching: Checking of Pistols Found On Scene May Implicate or Vindicate County Officials; Governor Says Just ""Plain Murder""","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Possibility that police officers were the lynchers last week of Richard Hawkins and Ernest Ponder, 18 years old colored boys, was being ""investigated"" by State's Attorney...",567372694,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=A1&amp;date=1937-07-31&amp;atitle=State%27s+Attorney+Probes+Police+Part+In+Dual+Florida+Lynching&amp;au=&amp;id=doi:","A1","black_press/bp413.txt"
"1911",6841,"bp415","New Journal and Guide (1916-)","Virginia","1937-06-19",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/lynching-is-murder-say-white-women/docview/567373118/se-2?accountid=14696","blackpress","bp415.txt",393,409,"Lynching Is Murder Say White Women: Southern Women Score Evil In Convo Held In Florida","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Scoring the idea that lynching of colored people in the South is attributable to any idea of protectwhite womanhood, and declaring boldly that ""lynching is whole-...",567373118,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=19&amp;date=1937-06-19&amp;atitle=Lynching+Is+Murder+Say+White+Women&amp;au=&amp;id=doi:","19","black_press/bp415.txt"
"1912",6842,"bp416","New Journal and Guide (1916-)","Virginia","1937-06-19",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/lynching-is-murder-say-while-women/docview/567357296/se-2?accountid=14696","blackpress","bp416.txt",394,410,"Lynching Is Murder Say While Women: Southern Women Score Evil In Convo Held In Florida","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Scoring the idea that lynching of colored people in the South is attributable to any idea of protecting white womanhood, and declaring boldly that ""lynching is whole-...",567357296,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=A19&amp;date=1937-06-19&amp;atitle=Lynching+Is+Murder+Say+While+Women&amp;au=&amp;id=doi:","A19","black_press/bp416.txt"
"1913",6846,"bp420","Atlanta Daily World (1932-)","Georgia","1937-06-11",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/florida-white-women-hit-lynching/docview/490529313/se-2?accountid=14696","blackpress","bp420.txt",398,414,"FLORIDA WHITE WOMEN HIT LYNCHING","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  JACKSONVILLE, Fla.--(By Richardson for ANP)--Scorning the idea that lynching of Negroes in the South is attributable to any idea of protecting white woman-hood, and declaring boldly that ""lynching is wholesale murder,"" Florida's Council of the Association...",490529313,NA,"article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=2&amp;date=1937-06-11&amp;atitle=FLORIDA+WHITE+WOMEN+HIT+LYNCHING&amp;au=&amp;id=doi:","2","black_press/bp420.txt"
"1914",6847,"bp421","Atlanta Daily World (1932-)","Georgia","1937-06-06",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/what-sam-auburn-ave-says/docview/490529681/se-2?accountid=14696","blackpress","bp421.txt",399,415,"WHAT SAM OF AUBURN AVE. SAYS: JUST HITS AND BITS","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  Now what are you going to do about it? The prosecuting attorney say the mob has lynched the wrong man.",490529681,"Reynolds, I P","article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=4&amp;date=1937-06-06&amp;atitle=WHAT+SAM+OF+AUBURN+AVE.+SAYS&amp;au=Reynolds%2C+I+P&amp;id=doi:","4","black_press/bp421.txt"
"1915",6849,"bp423","New Journal and Guide (1916-)","Virginia","1937-04-24",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/dailies-indict-miss-orgy-reject-u-s-law/docview/567398388/se-2?accountid=14696","blackpress","bp423.txt",401,417,"Dailies Indict Miss. Orgy; Reject U. S. Law","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Daily papers all over the South condemned the savage lynching of two Negroes at Duck Hill, Miss., last week, but few of them favored the Gava-...",567398388,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=A10&amp;date=1937-04-24&amp;atitle=Dailies+Indict+Miss.+Orgy%3B+Reject+U.+S.+Law&amp;au=&amp;id=doi:","A10","black_press/bp423.txt"
"1916",6853,"bp427","New Journal and Guide (1916-)","Virginia","1937-01-23",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/lynchbur-gers-campaign-more-industrial-jobs/docview/567414730/se-2?accountid=14696","blackpress","bp427.txt",405,421,"LYNCHBUR GERS CAMPAIGN FOR MORE INDUSTRIAL JOBS: CHAMBER OF COMMERCE OFFICIAL GETS PLEA AT MEETING","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","Inquiry into what the Lynchburg Chamber of Commerce is doing to improve employment opportunities for Negroes was made by Prof. H. A. M....",567414730,"Special to Journal and Guide","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=11&amp;date=1937-01-23&amp;atitle=LYNCHBUR+GERS+CAMPAIGN+FOR+MORE+INDUSTRIAL+JOBS&amp;au=Special+to+Journal+and+Guide&amp;id=doi:","11","black_press/bp427.txt"
